time,content,comments,retweets,quotes,hearts
2023-04-22 15:00:00,"Houston, TX! Come spend the afternoon with Lisa and me as we sign bottles of @FosforoMezcal at @Specs1962 Houston

We'll be there today from 2-4p

Can't wait to see you there!",85,9,2,229
2023-04-21 23:00:00,"I heard Houston loves Mezcal, so Lisa and I are heading to the Lone Star State TOMORROW for a bottle signing at @Specs1962 in Houston!

We'll be hanging out, talking stocks & spirits, and showing off @FosforoMezcal 

This Saturday
2410 Smith Street
2-4p

See you there!",65,10,1,154
2023-04-21 17:00:00,"Houston, TX!

I'm heading to the Bayou City this Saturday with my wife Lisa and @FosforoMezcal

Come experience the fire that is Fósforo!

@Specs1962 Houston
2410 Smith Street
We'll be signing bottles Saturday from 2-4p",39,4,3,94
2023-04-21 10:56:00,Problematic for Club Name Ford.. hope pinned on 150 Lightning,56,8,5,83
2023-04-21 08:00:00,As a veteran of these wars i totally agree,33,2,1,48
2023-04-21 07:51:00,Endless grind down of investors here as earnings season steps into reporting numbness. It all becomes very scattershot here. I liked CSX. But will people even pay attention???,62,10,6,166
2023-04-21 01:22:00,When ATT said the $1b in free cash flow was consistent with their expectations they committed to an ill-advised strategy bordering on dissembling,26,4,3,108
2023-04-21 01:16:00,I was surprised IBM closed down today. I thought it was a decent quarter.,119,20,11,308
2023-04-20 23:00:00,"Club Members, Cramericans & Mezcal afficionados of Houston, let's hang out this Saturday at @Specs1962!

I'll be signing bottles of @FosforoMezcal with my wife Lisa at the Houston Spec's this Saturday from 2-4p. Can't wait to show H-Town what we've been working on",75,9,7,183
2023-04-20 21:07:00,"Lisa and I are on our way to the Lone Star State with ⁦@FosforoMezcal⁩!

We will be at ⁦@Specs1962⁩ in Houston this Saturday from 2-4p. 

Come talk about stocks and spirits with us… we can’t wait to meet you! 

📍2410 State Street, Houston",21,1,3,99
2023-04-20 21:01:00,you interested in a $3 stock that i like very much and i never recommend $3 stocks? Watch tonight..,625,28,59,827
2023-04-20 20:49:00,"Nucor is doing something i have never seen before,  making a ton of money no matter what the environment. Helps that there is no more dumping.",67,8,5,151
2023-04-20 20:48:00,"I hate to see people lose their jobs but Amazon needs to trim down, and they are listening!!! Tonight Whole Foods...",96,17,12,254
2023-04-20 20:32:00,You know we love Nucor.. it is on not done.,79,6,13,148
2023-04-20 19:06:00,"On the Twoish, our affectionate name for the Home Stretch, we have some stocks where you might want to take action now",36,4,2,68
2023-04-20 17:39:00,Stay tuned! @FosforoMezcal,11,2,0,36
2023-04-20 17:17:00,🙌,11,3,1,40
2023-04-20 16:57:00,"Hey Houston, TX!

I'm heading to the Bayou City this Saturday with my wife Lisa and @FosforoMezcal 

Let's talk stocks & spirits over our Tobala which I know will quickly become your new favorite mezcal

📍@Specs1962 Houston
📍2410 Smith Street
⏰Saturday 2-4p",63,9,14,118
2023-04-20 13:00:00,Philly fed--worse than cold cheesesteak,41,9,7,116
2023-04-20 13:00:00,One of hardest days of the year,388,58,83,919
2023-04-20 09:36:00,We are always downstream from Europe in the morning as i said last night. Looking for buys!,87,23,26,194
2023-04-20 09:35:00,we are beginning to realize that office conversion into residential might be simply too expensive,51,15,6,188
2023-04-20 08:44:00,Taiwan Semi admits its costs about five times more to build a fab in US than in Taiwan..and you wanted to know why they would be so dominant?,74,35,8,346
2023-04-19 13:15:00,Western Alliance is back and it's stronger than ever!! that's the big takeaway so far!,205,37,50,426
2023-04-19 11:07:00,Getting near being oversold!,1229,225,642,1948
2023-04-18 20:55:00,Intuitive Surgical delivered on everything that it promised when they were on Mad Money last. Great job,44,10,4,142
2023-04-18 13:19:00,glued to this Dominion lawsuit,98,9,5,163
2023-04-18 07:56:00,"As Investing Club members know, i thought Wells Fargo reported a remarkable quarter and is buying the heck out of its stock. I think most of the regulatory issues are behind them",151,15,25,241
2023-04-18 07:49:00,Schwab's conference call was amazing. Just relentless suggestions that there was a calculated attempt to destroy the franchise. Could be an interesting opportunity if MS and GS are good,50,16,4,185
2023-04-17 15:12:00,"Watch Schwab. The bears need to break this one badly, it is so important to the banking crisis",135,33,28,401
2023-04-17 14:14:00,bad day at Roblox,193,20,29,507
2023-04-17 13:20:00,Way too negative but we did come in hot....,26,5,1,65
2023-04-17 13:19:00,Stock goes higher,213,22,57,308
2023-04-17 13:17:00,Does Schwab control this market today? Roblox??,59,10,3,157
2023-04-17 08:55:00,Tomorrow Apple opens in India and it could be one of those moments where analysts use the excitement to bump targets,189,37,33,515
2023-04-16 16:24:00,Boomer vs. Millennial. Fancy restaurant edition.,231,26,20,492
2023-04-16 12:44:00,"Thank you to the great people at @TotalWine in River Edge and Union for hosting me and my wife, Lisa, to showcase her @FosforoMezcal  . You were all so gracious! And, of course, thanks to all the great patrons who spent time with us",30,8,2,127
2023-04-15 16:09:00,River Edge ⁦@TotalWine⁩ Come on Over!,249,14,16,636
2023-04-15 15:10:00,"Headed to River Edge to sign bottles of Fosforo mezcal, at the great ⁦@TotalWine⁩ .",121,6,6,527
2023-04-15 14:00:00,"Today's the day! @FosforoMezcal is headed to River Edge and Union.

Can't wait for my home state to experience Fósforo. See you there!",19,9,0,85
2023-04-14 23:26:00,"Tomorrow’s the big day! 

We’ll be at ⁦@TotalWine⁩ in NJ to sign some bottles of @FosforoMezcal! 

Saturday April 15

📍Total Wine River Edge 12-1:30p
📍Total Wine Union 3-4:30p

Come experience the fire that is Fósforo!",39,5,6,81
2023-04-14 22:24:00,Proud Dad showcasing the most recent baking gig by my daughter!,90,11,3,692
2023-04-14 20:47:00,Everyone else has left. We're just getting started!!,210,34,52,460
2023-04-14 19:11:00,When @elonmusk wants to dominate AI who does he go to?According to the FT: NVIDIA!!!!!!!,512,122,138,1499
2023-04-14 17:49:00,"What are you up to tomorrow, NJ?

Heading to River Edge and Union with @FosforoMezcal and would love to see you there. 

Locations and times below⬇️",21,3,2,72
2023-04-14 12:58:00,Jeez--these big banks were HUGE winners from this mini-crisis,350,52,69,585
2023-04-14 10:31:00,We are fortunate to have Larry Fink from Blackrock this morning on @SquawkStreet and i think it will be very helpful to understand this strange moment in time,93,20,6,162
2023-04-14 08:00:00,"Full bank coverage, Morning Meeting, CNBC investing Club at 10:20 a.m.",39,7,4,105
2023-04-14 07:59:00,I still think Este Lauder will do as well as these French giants when it comes to sales in China,80,10,8,144
2023-04-13 21:45:00,Boeing's really incredible,2813,380,919,5182
2023-04-13 18:40:00,"Two more days until we head to @TotalWine in River Edge and Union with @FosforoMezcal 

Can't wait to see you there!",24,4,1,67
2023-04-13 15:51:00,"Headed to @TotalWine in NJ this weekend to sign some bottles of @FosforoMezcal! 

Saturday April 15

📍Total Wine River Edge 12-1:30p
📍Total Wine Union 3-4:30p

See you there!",43,3,2,89
2023-04-13 13:50:00,BREAKING: @Davidfaber agreed with me on something,95,2,5,239
2023-04-13 13:21:00,"Look, most of you want answers. You don't want free passes for stocks cut in half of banks not regulated.. you know you would lose your job. No protection for failure. No free passes here",98,18,3,129
2023-04-13 13:20:00,"On Amazon, i think it is reasonable to see if they have embraced anything that Zuckerberg is saying at Meta",26,5,2,103
2023-04-13 13:19:00,Accountability is important no matter what business including banking. I stand with Senator Warren on this issue of regulator failure,194,17,12,215
2023-04-13 10:04:00,"As CNBC Investing Club members know from yesterday's Morning Meeting and Homestretch, Este Lauder is the LVMH analogue",43,5,2,70
2023-04-13 08:52:00,The U.S. could buy 4000 tank killing drones from AeroVironment today and stop the Russians from further mechanized incursions,476,28,27,510
2023-04-12 21:38:00,"Hey NJ, let's hang out this weekend!

Heading to @TotalWine in River Edge and Union with @FosforoMezcal 

Let's talk stocks, sports and spirits - see you there!",58,9,3,116
2023-04-12 13:51:00,will be on or Morning Meeting,66,8,1,116
2023-04-12 13:50:00,More on my reaction to Emerson's overpay on National Instrument,20,5,2,84
2023-04-12 01:38:00,Lobster Club and Fosforo made for each other!,60,7,1,180
2023-04-11 13:14:00,"Cramer voted off the island. Faber says ""Got nothing for you""",93,11,4,201
2023-04-10 20:22:00,First Republic lives to fight another day even as we saw a devastating chart by the Eye of the Market at JPM about how awful its balance sheet really is. Thank you Michael Cembalest!,124,18,17,254
2023-04-10 08:40:00,soon!,188,15,17,491
2023-04-09 14:56:00,Happy Easter to all!!!,174,27,11,710
2023-04-09 14:55:00,Spring beckons,186,29,28,731
2023-04-06 16:43:00,Proud papa showcases my baker daughter’s cookies for a birthday gig she snared; even the haters have to like these!,316,22,13,1675
2023-04-06 09:33:00,"Yes, Costco's numbers were disappointing. But Costco has had a history of merchandise cost correcting and it will do so again. Check your club notes....",189,26,21,448
2023-04-06 08:59:00,Many of the articles that question the proposed settlement between JNJ and the plaintiffs don't realize that the plaintiffs' lawyers risk getting nothing if this Supreme Court gets its hands on the case.,35,8,2,121
2023-04-05 13:48:00,i am prescribing some real good medicines for the cyclical sellers.,188,26,39,305
2023-04-05 11:01:00,Every day sellers come in and sell Nvidia's stock before the opening.. the fact that they don't care what price they sell it--down 4-5--tells me they are motivated to break it... Good luck with that,369,67,124,633
2023-04-05 09:45:00,What's new besides First Republic and Schwab? Anything?,177,16,4,294
2023-04-05 08:44:00,morning savior,157,11,11,262
2023-04-04 23:08:00,Full coverage of the big talc settlement with JN  coming to all club members!,38,5,2,142
2023-04-04 21:55:00,You wont believe the bank stock i talk positively about tonight!!!,2406,187,467,2190
2023-04-04 07:52:00,"At a minimum can we at least replace the people who are in charge of the San Fran Fed? This was a one-off run that has raised the cost of credit for everyone, one-off in that the examiners, the fed, knew and did nothing and the disease spread because of the fed",107,37,6,390
2023-04-04 07:50:00,Do you not think it is amazing that we don't the names of the examiners that caused so much pain in the banking system but we know the ref who blew the call against the Eagles in the Super Bowl? Out them! They blew the call. Fire them and out them.,212,47,8,583
2023-04-03 20:34:00,"she's right, and she's right about shaming the examiners!",119,12,6,234
2023-04-03 20:34:00,"tonight, value traps, or value jewels.. we tell you what we are seeing",83,10,7,266
2023-04-03 09:32:00,"Why do the bears always rule? Check out your Sunday piece, club members, for the truth about these markets",96,12,23,203
2023-04-03 08:44:00,"Club members know our view on the oils and we have bought them all the way down, but why did the bears think OPEC + wouldn't try to stop the decline?Afterall, the president never bought back the oil",60,12,13,195
2023-04-03 08:41:00,Why does everyone hate the oil stocks so much??,518,30,73,616
2023-04-01 19:23:00,not sure on these guys,325,35,54,667
2023-04-01 19:21:00,if they could only figure out how not to lose money,847,86,87,1899
2023-03-31 20:31:00,and everyone said trade it don’t own it.,717,116,171,1740
2023-03-31 19:59:00,hint: tonight’s show,111,7,12,274
2023-03-31 14:54:00,Bad link there. Just click on my avatar😃,41,8,0,61
2023-03-31 13:52:00,"AI, that's the story.. It's changing the world...",429,70,157,640
2023-03-31 13:27:00,Wow-- Senator Warren is about making the system safe and having the scofflaws pay. How is that not exactly what we want!!!!,633,37,95,510
2023-03-31 10:17:00,Too early to buy,177,21,15,245
2023-03-31 07:53:00,After listening to Tim Massad on last night's show (former head of the CFTC) I would not do business with Binance. Just way too sketchy,1646,193,489,1522
2023-03-31 01:12:00,end of quarter mark up,104,21,13,390
2023-03-30 21:57:00,oh here he goes with that credit crunch stuff,69,9,9,214
2023-03-30 21:52:00,let’s have dinner and then catch jimmy chill,26,7,1,131
2023-03-30 21:26:00,Bringing some old school Mad Money action to tonight’s top of show,59,11,9,191
2023-03-30 20:29:00,good close,91,20,8,285
2023-03-30 19:02:00,let’s put our heads together and solve this crisis,78,11,8,200
2023-03-30 18:16:00,i like the action in First Republic here,202,28,45,464
2023-03-30 13:49:00,Bizarre happy days are here again feeling here,459,104,190,715
2023-03-30 08:48:00,Some great crypto insights tonight from the person i think knows the most on the topic... @MadMoneyOnCNBC,242,30,40,266
2023-03-29 19:44:00,Paramount to the 50s!!! Holy Cow!!!!,180,17,13,332
2023-03-29 13:50:00,If you short Footlocker i am allowing you to wear this number,63,6,9,90
2023-03-29 13:49:00,End of the month love affair with stocks based on false assumptions of future earnings coupled with a stayed fed hand because of banking gone wild,113,20,16,283
2023-03-29 11:21:00,"UBS says sell Footlocker, if you do this please remember to invite me to your funeral",404,57,66,631
2023-03-29 08:48:00,This CFTC Binance complaint is about a company gone rogue....,395,50,110,534
2023-03-29 08:47:00,This is why Powell's job is so difficult,91,19,8,199
2023-03-29 01:17:00,Club members check out that buy of Footlocker by Mary Dillon. She is cadre,40,3,4,108
2023-03-28 21:48:00,"LULU lemon shorts, go buy some clothes and cover up!",200,47,50,664
2023-03-28 12:59:00,"$baba --lets just sucker in the Americans again. They are such fools. Let's just play 'e,",367,52,100,684
2023-03-28 07:44:00,"doing another draft of my CNBC Investing Club talk today at noon. Very self-critical, very remonstrative; only way you can learn. Join!",80,4,3,144
2023-03-27 20:26:00,Remember when Nat Gas was supposed to wreck the world in price? It's finishing its worst q EVER!,334,61,186,608
2023-03-27 20:25:00,watch the top of tonight's @MadMoneyOnCNBC,20,3,0,51
2023-03-27 20:23:00,PVH joins the ranks of RL as apparel stocks worth owning,44,7,5,104
2023-03-27 13:13:00,First Bancshares of Faber and Cramer wants in!!,65,8,6,137
2023-03-27 09:59:00,I see Morgan Stanley's Mike Wilson is out with earnings risk piece... That's a clarion call to sell the cyclicals which i would not obey...,95,20,16,288
2023-03-27 09:29:00,"Let the brokers downgrade CAT, it is a 2024 story we like at the club as you will know from our monthly club meeting when it convenes tomorrow.",39,6,3,106
2023-03-27 09:28:00,First Citizens will give a blueprint for any bank to buy First Republic. At last FDIC is up to speed,44,3,3,144
2023-03-27 08:44:00,First Citizens will be an interesting match with the folks in the Valley. I think that this shows there is real value in the carcass,50,15,1,155
2023-03-27 08:37:00,Highly unusual and positive story about Elliott Partners and Salesforce on the excellent work that CRM is doing. We will highlight this at our Morning Meeting as verification of the commitment of Marc Benioff to profitable growth,53,16,5,164
2023-03-26 23:04:00,Why could be market be up? A lot about it in tonight's CNBC  Investing Club think piece..A lot to chew on ahead of our upcoming club call....,253,23,34,316
2023-03-26 15:00:00,Addressed in my coming CNBC Investing Club think piece tonight in a way that puts it all into context,46,8,1,87
2023-03-26 14:56:00,"Bad link, just click on my avatar to sign up",42,5,3,63
2023-03-26 14:51:00,Just finished long think piece for cnbc/investingclub/ members only. I thin that most of your questions about this market today will be answered by it.,215,12,12,221
2023-03-25 20:28:00,Commercial Real Estate is a real threat but it isn't as looming on the balance sheet because it has real value in a market where there are very strong regions. NYC and SF are exceptions,227,35,51,367
2023-03-25 20:27:00,then it will be on to the commercial real estate market. The good news there is that we know from 90-92 it is very hard to bring down because there are so many options and so little huge leases.,71,18,33,212
2023-03-25 20:26:00,If the Feds can stem First Republic then they have a plan for the others that explains the strength of the regional index,107,18,23,233
2023-03-25 18:26:00,"Still can't talk, giving vocal cords a rest. Really blew them out in last night's show.. Full stop",349,18,23,704
2023-03-25 18:26:00,One hundred billion in deposits get pulled out. That's quite small. I am doing a big piece for club members that will set the scene for next week. I think you should join the club as we have plenty of interpretation to do..,358,41,38,481
2023-03-24 15:53:00,"Yeah,  I noticed this.. Very telling... Mean reversion...",135,28,35,236
2023-03-24 15:49:00,Dow Jones coming back... post-europe,299,53,94,582
2023-03-24 15:05:00,As Europe winds down does the U.S. ramp? Or does it ramp and then go down because of fears that a bank stock goes to zero on Monday,104,12,7,158
2023-03-24 14:11:00,What's Howie Doing? This !!!,21,3,0,58
2023-03-24 13:41:00,How many basis points are the credit issues worth. I think that it's like four .25 hikes,81,9,5,203
2023-03-24 10:09:00,Perfect timing as Deutsche Banks does some terrific and long-needed disclosure of how it is doing post CS. Obvious ploy to get German government to zero out equity and shotgun bank to low bidder..,103,33,13,301
2023-03-24 10:06:00,Now panicked flight to quality out of Europe and usual scares about our banks.... where were these sellers yesterday?,50,15,5,185
2023-03-24 09:12:00,"How many of the 150 million users of Tiktok vote? it doesn’t matter if they are “deprived.” They will just go to an improved Reels, still one more reason to own Club favorite $META",322,26,48,429
2023-03-23 02:10:00,I have tremendous respect for Secretary Yellen but Fed Chief Powell seems more aware that if things go downhill from here it could be like a 150 basis point tightening. I left work feel very concerned that much good was undone today,319,56,44,767
2023-03-23 02:09:00,"I truly do not understand what Treasury Secretary Yellen was thinking today. We had a real opportunity to work our way through this one before she explicitly said that there's no big plan to help depositors. A simple: ""we have the power to do what's necessary"" was called for",355,95,26,1148
2023-03-22 22:27:00,Is a credit crunch worth 150bps? that's what we have to think about,116,19,8,257
2023-03-22 22:06:00,"Our superstar producer, Katie Spencer, had her last day downtown at the NYSE today! 

Katie, thank you for your tireless work and dedication to the show. We will miss you so much, but we know that you will shine in your next endeavor!",82,12,2,460
2023-03-22 15:37:00,".⁦@FosforoMezcal⁩ was named one of the essential mezcals to keep in your home bar by ⁦@foodandwine⁩. Whether you’re a tequila/mezcal fan or a scotch drinker, this one’s for you! 

foodandwine.com/cocktails-sp…",34,6,4,86
2023-03-22 13:48:00,call @davidfaber and say your bank is fine and does that mean you are being invited to that bank's funeral???,71,5,6,126
2023-03-22 08:44:00,"Yes, the stock of Nvidia has had quite a move already. But Nvidia is now making cards that will create the unimaginable for all.. It is that powerful a story and its lead is stunning",869,105,237,1278
2023-03-22 08:43:00,I can't say this enough: Open AI would not exist without Nvidia. Jensen delivered the first NVIDIA DGX supercomputer to Open AI in 2016!! Seven years ago!!!,171,42,32,564
2023-03-21 21:42:00,Nvidia today--what a story. Watch Jensen tonight!!!,172,23,37,370
2023-03-21 21:08:00,"Gamestop's q will cause more covering than this,  and i am not as anxious about Nike's future as many others.",175,31,32,342
2023-03-21 10:12:00,Are deposits fleeing from all regional banks? $FRC is no reason to guarantee all deposits. And I think you would need congressional approval. Offering a  better plan on tonight's @MadMoneyOnCNBC,190,25,9,217
2023-03-21 07:53:00,"Jensen's GTC keynotes are the most thought-provoking and thoughtful lessons you may ever hear. It shouldn't move the stock and hasn't in the past but this time could be different because of all the ""chats"" that run on it",33,13,4,145
2023-03-21 07:51:00,"Today is the day when we learn about how AI actually is going to work in ALL of our loves. Today is Jensen Huang's keynote, Nvidia, 11:00 a.m. Eastern..",130,34,21,402
2023-03-20 20:02:00,The $FRC torture will continue at its regularly scheduled 9:30 a.m. hour,440,64,138,886
2023-03-20 18:36:00,$FRC can be ringfenced by putting it in receivership  and ending this charade as we don't know the outflows so it is hard to bid for this moving target,100,10,6,145
2023-03-20 17:57:00,If you wait until every bank resolution is completed you will miss the big moves back up. $FRB is disappointing as you know the big banks seem uninterested at any price other than a terminal one for shareholders.,136,17,11,232
2023-03-20 14:47:00,"As we said in the Morning Meeting, tech and banks and even oils can go higher because the marking IS that oversold",490,108,153,866
2023-03-20 14:15:00,I’m still standing!,176,10,13,298
2023-03-20 14:03:00,Yes we will talk about FRC and the world of MS and WFC.. not just the techs!!!! Morning Meeting for club members only,57,6,6,98
2023-03-20 14:00:00,"When i was bottle signing this weekend at the Total Wine in Boca I got a lot of questions about Nvidia ahead of the keynote tomorrow. Really glad the stock is coming in ahead of it.. Feared big decline on ""sell the news.""",40,9,5,96
2023-03-20 13:58:00,"Prepping for Morning Meeting with @jeffmarkscnbc who is as bummed as I am, I bet, about the loss of CJ... for the @Eagles",12,0,0,50
2023-03-20 13:13:00,Regional bank ringfence... HBAN cheapest...,80,12,13,152
2023-03-20 13:11:00,"Watch JP Morgan, it's stock will tell you what to do with the group...",350,69,58,844
2023-03-20 13:05:00,"Investing Club members, calling in from vacation for our Morning Meeting..",57,4,3,91
2023-03-20 12:32:00,"Every bank wants to buy First Republic for nothing and some sort of indemnity for their hard-to-value loan portfolio which includes lots of loans against ""pre-IPO"" stock",69,17,5,219
2023-03-20 12:28:00,The Street doesn't seem to realize that this market loves companies with great balance sheets and not much love for others.  We have to wait out the denouement of First Republic and what that franchise is really worth.,93,15,8,222
